,head_actual,word_count,len_text,end_sym,len_avg_word,no_of_stop,numeric_value,no_of_sym,cos_sim,case
3496,0,2,14,0,7,0,0,1,0,2
3497,0,4,31,0,7,0,0,2,0,2
3498,0,2,17,0,8,0,0,1,0,2
3499,1,2,15,0,7,0,0,0,1,0
3500,1,2,16,0,8,0,0,0,1,0
3501,0,3,49,0,16,0,1,3,0,3
3502,0,6,40,0,6,1,0,2,1,3
3503,0,5,47,0,9,0,0,2,0,2
3504,0,4,43,0,10,0,0,1,0,2
3505,0,2,34,0,17,0,0,1,0,2
3506,0,4,22,0,5,0,4,2,0,3
3507,0,3,18,1,6,0,3,4,0,3
3508,0,4,24,1,6,0,0,3,0,3
3509,0,2,42,0,21,0,0,2,0,2
3510,0,5,43,0,8,0,0,2,0,2
3511,0,1,30,0,30,0,0,2,0,2
3512,0,4,22,0,5,0,4,2,0,3
3513,0,3,17,1,5,0,2,3,0,3
3514,0,2,14,1,7,0,0,3,0,3
3515,0,3,33,0,11,0,0,1,0,2
3516,0,3,41,1,13,0,0,2,0,2
3517,0,1,11,0,11,0,0,0,0,2
3518,0,4,22,0,5,0,4,2,0,3
3519,0,3,17,1,5,0,2,3,0,3
3520,1,1,11,0,11,0,0,0,1,0
3521,0,12,65,0,5,9,0,0,1,2
3522,0,4,24,1,6,2,0,1,1,1
3523,0,10,66,0,6,8,0,0,1,2
3524,0,11,71,0,6,5,0,2,0,3
3525,0,11,61,1,5,8,0,1,1,1
3526,0,2,13,0,6,0,0,0,0,2
3527,0,3,40,0,13,0,0,3,0,2
3528,0,1,27,0,27,0,0,3,0,1
3529,1,1,6,0,6,0,0,0,1,0
3530,0,2,17,1,8,0,0,1,1,0
3531,0,3,19,0,6,0,0,1,1,0
3532,0,4,24,0,6,0,0,2,1,0
3533,0,5,51,0,10,0,10,5,1,2
3534,0,3,26,0,8,0,10,1,0,0
3535,0,3,40,0,13,0,2,4,1,2
3536,0,6,33,0,5,0,6,1,1,2
3537,0,3,15,1,5,0,0,2,0,0
3538,1,2,23,1,11,0,0,1,1,0
3539,1,2,19,0,9,0,0,1,0,0
3540,1,1,13,0,13,0,0,0,1,0
3541,1,1,9,0,9,0,0,0,0,0
3542,0,1,16,0,16,0,0,1,0,0
3543,0,1,4,0,4,0,0,0,0,0
3544,0,2,19,0,9,0,0,1,0,0
3545,0,1,4,0,4,0,2,0,0,0
3546,0,3,28,0,9,0,0,0,0,0
3547,0,3,27,0,9,0,0,2,0,0
3548,0,1,4,0,4,0,0,0,0,0
3549,0,1,4,0,4,0,4,0,0,3
3550,0,1,3,0,3,0,2,1,0,3
3551,0,1,4,0,4,0,2,0,0,0
3552,0,1,11,0,11,0,0,5,0,0
3553,0,3,27,0,9,0,0,2,0,0
3554,0,1,4,0,4,0,0,0,0,0
3555,0,1,4,0,4,0,4,0,0,3
3556,0,1,3,0,3,0,3,0,0,3
3557,0,1,10,0,10,0,0,0,0,0
3558,0,3,22,0,7,0,0,1,0,0
3559,0,3,21,0,7,0,0,0,0,0
3560,0,2,19,0,9,0,0,0,0,0
3561,0,1,9,0,9,0,8,1,0,3
3562,0,1,3,0,3,0,3,0,0,3
3563,1,2,16,1,8,0,0,1,1,0
3564,0,6,42,1,7,1,1,4,1,3
3565,0,6,42,1,7,1,1,4,1,3
3566,0,5,31,1,6,1,1,3,1,3
3567,1,2,17,1,8,0,0,1,1,0
3568,0,6,56,1,9,0,0,5,0,2
3569,1,1,10,1,10,0,0,1,0,0
3570,0,6,44,0,7,1,0,1,1,3
3571,0,2,13,0,6,0,0,1,0,3
3572,0,4,30,0,7,1,0,1,1,3
3573,0,3,19,0,6,0,0,1,0,3
3574,0,8,44,0,5,3,0,1,1,3
3575,0,6,34,0,5,2,0,1,1,3
3576,1,3,18,1,6,0,0,1,0,0
3577,0,5,29,0,5,2,0,1,0,3
3578,0,2,8,0,4,0,0,1,0,3
3579,0,4,15,0,3,1,0,1,1,3
3580,0,2,12,0,6,0,0,1,0,3
3581,1,2,17,1,8,0,0,1,1,0
3582,0,12,73,0,6,5,0,0,1,2
3583,0,12,78,0,6,8,0,0,1,2
3584,0,14,71,0,5,6,0,1,1,3
3585,0,12,76,0,6,5,0,1,1,2
3586,0,10,75,0,7,5,0,1,1,1
3587,0,5,51,1,10,2,0,2,1,1
3588,1,1,12,1,12,0,0,1,1,0
3589,0,17,90,1,5,8,0,1,1,2
3590,0,3,18,0,6,0,0,1,0,2
3591,0,3,19,0,6,0,0,1,1,2
3592,0,2,11,0,5,0,0,0,0,0
3593,0,3,19,0,6,0,0,0,0,2
3594,0,7,43,1,6,0,0,5,0,2
3595,0,5,65,0,13,0,24,6,0,2
3596,1,1,7,0,7,0,0,0,1,2
3597,0,21,160,1,7,5,1,1,1,2
3598,0,64,506,1,7,19,1,8,1,2
3599,1,2,11,0,5,0,0,0,1,2
3600,0,11,68,0,6,0,11,5,0,2
3601,0,4,27,0,6,0,0,0,0,2
3602,1,2,15,0,7,0,0,0,1,2
3603,0,11,76,1,6,4,0,2,1,3
3604,0,10,82,1,8,3,0,2,1,3
3605,0,5,40,1,8,0,7,5,0,3
3606,0,10,66,1,6,1,0,2,1,3
3607,0,6,43,1,7,1,0,2,1,3
3608,0,8,56,1,7,1,0,2,1,3
3609,0,4,25,1,6,0,0,2,0,3
3610,0,5,34,1,6,0,0,2,1,3
3611,0,13,88,1,6,5,0,4,1,3
3612,0,4,25,1,6,0,0,2,0,3
3613,0,8,54,1,6,3,0,2,1,3
3614,0,4,34,1,8,0,0,3,0,3
3615,0,9,62,0,6,0,0,3,0,3
3616,0,4,27,0,6,0,0,1,0,3
3617,0,7,44,0,6,1,0,1,1,3
3618,0,6,33,0,5,0,0,1,0,3
3619,0,4,32,0,8,0,1,0,0,3
3620,0,5,46,0,9,0,11,4,0,3
3621,1,3,23,1,7,0,1,2,0,2
3622,0,8,55,1,6,1,0,2,1,3
3623,0,14,99,1,7,2,0,3,1,3
3624,0,12,83,1,6,4,0,2,1,3
3625,0,10,71,1,7,2,0,2,1,3
3626,0,10,71,1,7,2,0,2,1,3
3627,0,10,66,1,6,2,0,2,1,3
3628,0,11,61,1,5,4,0,2,1,3
3629,0,14,116,1,8,3,0,4,1,3
3630,0,10,61,1,6,4,0,2,1,3
3631,0,9,61,1,6,2,0,3,1,3
3632,0,11,76,0,6,4,0,1,1,3
3633,0,10,63,1,6,4,0,2,1,3
3634,0,10,76,1,7,4,0,2,1,3
3635,0,13,81,1,6,4,0,2,1,3
3636,0,11,85,1,7,3,0,2,1,3
3637,0,8,57,0,7,0,10,4,0,2
3638,1,2,20,0,10,0,0,0,0,2
3639,0,9,66,0,7,2,0,2,1,3
3640,0,9,73,0,8,2,0,1,1,3
3641,0,7,45,0,6,1,0,1,0,3
3642,0,7,52,0,7,1,0,4,0,3
3643,0,4,32,0,8,0,0,1,0,3
3644,0,9,54,0,6,3,0,1,0,3
3645,0,8,51,0,6,2,0,1,0,3
3646,0,8,47,0,5,2,0,1,1,3
3647,0,11,65,0,5,4,0,1,1,3
3648,0,11,63,0,5,5,0,1,0,3
3649,0,8,57,0,7,1,0,1,1,3
3650,0,7,49,0,7,1,0,1,1,3
3651,0,11,65,0,5,0,5,4,1,2
3652,1,3,23,1,7,0,0,2,1,2
3653,0,10,49,1,4,3,1,2,1,3
3654,0,29,210,1,7,7,1,8,1,3
3655,0,23,135,1,5,11,0,2,1,3
3656,0,24,134,1,5,11,0,4,1,3
3657,0,18,103,0,5,5,0,3,1,3
3658,0,10,79,0,7,1,0,4,0,3
3659,0,30,165,1,5,13,0,3,1,3
3660,0,39,233,0,5,19,0,3,1,3
3661,0,11,76,1,6,4,0,2,1,3
3662,0,10,82,1,8,3,0,2,1,3
3663,0,5,40,1,8,0,7,5,0,3
3664,0,10,66,1,6,1,0,2,1,3
3665,0,6,43,1,7,1,0,2,1,3
3666,0,8,56,1,7,1,0,2,1,3
3667,0,4,25,1,6,0,0,2,0,3
3668,0,5,34,1,6,0,0,2,1,3
3669,0,13,88,1,6,5,0,4,1,3
3670,0,4,25,1,6,0,0,2,0,3
3671,0,8,54,1,6,3,0,2,1,3
3672,0,4,34,1,8,0,0,3,0,3
3673,1,2,23,0,11,0,0,0,1,0
3674,1,6,42,0,7,1,4,2,1,2
3675,0,4,34,1,8,0,0,3,0,2
3676,0,6,45,0,7,1,4,3,1,2
3677,0,3,22,1,7,0,4,3,0,2
3678,0,2,9,0,4,0,4,1,0,0
3679,0,8,48,1,6,0,4,4,0,2
3680,0,2,7,0,3,0,4,1,0,0
3681,0,8,48,1,6,0,4,4,0,2
3682,0,4,19,0,4,1,4,1,1,2
3683,0,3,23,0,7,0,0,1,1,2
3684,0,4,30,0,7,0,0,2,1,2
3685,0,4,32,0,8,1,0,1,0,2
3686,0,2,13,0,6,0,0,1,0,2
3687,0,3,19,0,6,0,0,0,0,2
3688,0,1,11,1,11,0,0,2,0,3
3689,0,1,6,1,6,0,0,2,1,2
3690,0,1,7,1,7,0,0,2,0,2
3691,0,2,10,0,5,0,0,0,0,0
3692,0,3,18,1,6,0,4,3,0,3
3693,0,1,11,1,11,0,0,1,0,2
3694,0,4,21,1,5,0,6,2,0,2
3695,0,4,23,0,5,0,12,2,0,2
3696,0,2,28,0,14,0,2,3,0,2
3697,1,2,16,0,8,0,0,0,1,0
3698,0,28,206,1,7,11,0,2,1,2
3699,1,2,23,0,11,0,0,0,1,0
3700,0,1,12,0,12,0,0,0,0,2
3701,0,4,20,1,5,0,0,3,0,3
3702,0,1,11,0,11,0,0,0,0,2
3703,0,4,28,0,7,0,0,1,1,3
3704,0,1,8,0,8,0,0,0,0,2
3705,0,5,23,0,4,0,4,2,0,3
3706,0,24,137,1,5,9,0,1,1,2
3707,0,3,26,0,8,1,0,0,1,2
3708,0,12,80,1,6,3,0,3,1,3
3709,0,12,74,1,6,5,0,2,1,3
3710,0,11,83,1,7,2,0,3,1,3
3711,0,12,76,1,6,4,0,2,1,3
3712,0,6,49,1,8,1,0,2,0,3
3713,0,13,94,1,7,4,0,4,1,3
3714,0,11,76,1,6,3,0,3,1,3
3715,0,17,136,1,8,6,0,3,1,3
3716,1,1,10,0,10,0,0,0,0,2
3717,0,17,97,1,5,8,0,2,1,3
3718,0,9,47,1,5,2,2,3,1,3
3719,0,4,23,0,5,0,0,1,0,3
3720,0,2,15,0,7,0,0,0,1,2
3721,0,11,77,1,7,3,0,2,1,2
3722,1,2,9,0,4,0,0,0,1,0
3723,0,9,77,1,8,0,0,6,0,2
3724,0,7,60,1,8,0,0,4,1,2
3725,1,2,16,0,8,0,0,0,1,0
3726,0,5,45,0,9,1,0,1,1,2
3727,0,3,12,0,4,0,4,1,0,3
3728,0,4,37,0,9,0,0,1,1,2
3729,0,2,13,0,6,0,5,3,0,0
3730,0,3,22,1,7,0,0,2,0,2
3731,0,3,12,0,4,0,4,1,0,3
3732,0,3,25,0,8,0,0,4,0,2
3733,0,2,14,0,7,0,2,1,0,2
3734,0,2,11,1,5,0,0,5,0,0
3735,0,3,12,0,4,0,4,1,0,3
3736,0,4,39,0,9,0,0,1,0,2
3737,0,2,14,0,7,0,2,1,0,2
3738,1,2,16,0,8,0,0,0,1,0
3739,1,1,6,0,6,0,0,0,0,2
3740,0,2,11,0,5,0,0,1,0,3
3741,1,3,13,0,4,1,0,0,1,2
3742,0,1,12,0,12,0,6,3,0,3
3743,1,1,11,0,11,0,0,0,1,2
3744,0,1,7,0,7,0,0,1,0,3
3745,1,5,31,1,6,0,0,3,1,2
3746,0,3,18,0,6,1,0,1,1,3
3747,1,2,17,0,8,0,0,0,1,2
3748,0,8,54,1,6,0,10,8,0,3
3749,1,2,15,0,7,0,0,0,1,2
3750,0,18,100,1,5,0,11,12,0,3
3751,1,1,11,0,11,0,0,0,1,0
3752,0,18,100,1,5,11,0,1,1,2
3753,0,2,14,0,7,0,0,1,0,2
3754,0,2,16,1,8,1,0,1,0,1
3755,1,1,5,1,5,0,0,1,1,2
3756,0,2,13,1,6,0,0,3,0,3
3757,0,3,23,0,7,0,0,0,0,0
3758,0,2,32,0,16,0,3,3,0,2
3759,0,2,19,0,9,0,10,1,0,2
3760,1,1,9,0,9,0,0,0,1,2
3761,0,12,87,0,7,5,0,0,1,2
3762,0,5,49,1,9,1,0,1,1,2
3763,1,1,9,0,9,0,0,0,0,2
3764,1,1,13,0,13,0,0,0,1,2
3765,0,3,21,0,7,0,0,1,0,2
3766,0,1,16,0,16,0,0,1,0,2
3767,0,1,10,0,10,0,0,0,0,2
3768,0,3,18,0,6,1,0,0,0,2
3769,0,1,3,0,3,0,0,0,0,0
3770,0,9,56,0,6,2,0,0,1,2
3771,0,3,20,0,6,0,0,0,0,2
3772,0,1,5,0,5,0,4,1,0,3
3773,0,1,4,0,4,0,4,0,0,3
3774,0,1,6,0,6,0,0,1,0,2
3775,0,3,32,0,10,0,0,0,0,2
3776,0,3,20,0,6,0,0,0,0,2
3777,0,1,6,1,6,0,4,2,0,3
3778,0,1,4,0,4,0,4,0,0,3
3779,0,1,6,1,6,0,0,3,0,0
3780,0,3,32,0,10,0,0,0,0,2
3781,0,3,20,0,6,0,0,0,0,2
3782,0,1,6,1,6,0,4,2,0,3
3783,0,1,4,0,4,0,4,0,0,3
3784,0,1,6,1,6,0,0,3,0,0
3785,0,5,29,0,5,0,0,0,0,2
3786,0,3,20,0,6,0,0,0,0,2
3787,0,1,3,1,3,0,2,1,0,3
3788,0,1,4,0,4,0,4,0,0,3
3789,1,2,16,0,8,0,0,0,1,2
3790,0,2,21,0,10,0,0,0,1,2
3791,0,4,16,1,4,0,0,6,0,2
3792,0,2,16,0,8,0,0,0,0,2
3793,0,4,26,0,6,0,0,3,0,2
3794,0,2,9,0,4,0,0,0,0,2
3795,0,6,38,0,6,0,0,3,0,2
3796,0,2,17,0,8,0,0,0,0,2
3797,0,2,17,0,8,0,4,3,0,2
3798,0,1,6,0,6,0,0,0,0,2
3799,0,2,15,0,7,0,0,1,0,2
3800,0,1,34,0,34,0,0,2,0,2
3801,0,11,87,0,7,0,0,3,1,2
3802,0,1,4,0,4,0,0,0,0,2
3803,0,14,116,0,8,0,17,9,1,2
3804,1,2,20,0,10,0,0,0,1,2
3805,0,18,135,1,7,2,5,12,1,3
3806,0,11,83,1,7,3,0,2,1,3
3807,0,26,141,1,5,12,0,4,1,3
3808,0,11,91,1,8,1,0,7,1,3
3809,1,2,15,0,7,0,0,0,1,2
3810,0,9,62,1,6,0,5,5,1,3
3811,0,4,21,0,5,0,0,1,1,3
3812,0,13,85,1,6,0,9,6,0,3
3813,1,5,27,0,5,0,0,2,1,3
3814,0,7,32,0,4,1,8,2,0,3
3815,0,5,32,0,6,0,0,2,1,3
3816,0,10,50,0,5,0,0,5,1,3
3817,0,22,145,0,6,8,0,1,1,3
3818,0,32,226,1,7,9,3,7,1,3
3819,0,23,160,1,6,3,3,4,0,3
3820,0,12,89,1,7,4,0,2,0,3
3821,0,6,41,1,6,1,0,2,0,3
3822,0,15,85,1,5,7,0,2,1,3
3823,0,9,49,1,5,3,0,2,1,3
3824,0,16,100,1,6,5,0,4,1,3
3825,1,6,29,0,4,0,0,2,1,3
3826,0,7,32,0,4,1,8,2,0,3
3827,0,5,32,0,6,0,0,2,1,3
3828,0,6,40,0,6,0,0,4,1,3
3829,0,10,64,1,6,2,0,2,1,3
3830,0,7,37,0,5,2,0,1,0,3
3831,0,10,64,1,6,3,0,4,1,3
3832,1,10,50,1,5,0,9,5,1,0
3833,0,6,35,0,5,0,0,2,1,3
3834,0,7,33,0,4,1,8,2,0,3
3835,0,4,24,0,6,0,0,2,1,3
3836,0,6,45,0,7,0,0,6,0,3
3837,0,20,137,1,6,9,0,2,1,3
3838,0,24,144,1,6,10,0,5,1,3
3839,1,1,14,1,14,0,0,1,0,2
3840,0,10,71,1,7,2,0,2,1,3
3841,1,2,15,1,7,0,0,1,1,2
3842,0,8,50,1,6,2,0,3,0,3
3843,0,7,44,1,6,2,0,2,0,3
3844,1,2,21,1,10,0,0,1,1,2
3845,0,1,4,0,4,0,0,0,1,2
3846,0,3,23,0,7,0,0,0,0,2
3847,0,3,13,0,4,0,0,0,1,2
3848,0,3,14,0,4,0,6,0,0,3
3849,0,1,11,0,11,0,0,0,1,2
3850,0,1,6,0,6,0,0,0,0,2
3851,1,2,15,0,7,0,0,0,1,2
3852,0,4,26,0,6,1,0,1,1,2
3853,0,1,7,0,7,0,0,0,0,2
3854,0,4,35,1,8,0,0,4,0,2
3855,0,3,18,0,6,0,0,0,0,0
3856,0,8,59,0,7,0,7,4,0,3
3857,0,6,55,0,9,0,20,2,0,2
3858,1,2,16,0,8,0,0,0,1,0
3859,0,6,28,1,4,0,0,3,1,3
3860,0,7,38,1,5,1,0,4,1,3
3861,0,8,34,1,4,1,6,3,1,3
3862,0,5,26,1,5,0,0,3,1,3
3863,0,4,23,1,5,0,0,3,1,3
3864,0,6,39,1,6,1,0,3,1,3
3865,0,7,43,1,6,0,0,6,0,3
3866,0,4,19,1,4,0,0,3,0,3
3867,0,5,25,1,5,0,7,3,0,3
3868,0,5,33,1,6,0,8,5,0,3
3869,1,2,25,0,12,0,0,0,1,0
3870,0,1,13,0,13,0,0,0,1,2
3871,0,2,18,0,9,0,0,1,0,2
3872,0,2,17,0,8,0,0,1,0,2
3873,0,1,4,0,4,0,0,0,0,2
3874,0,1,10,0,10,0,0,0,0,2
3875,0,2,20,0,10,0,0,0,1,2
3876,0,2,17,0,8,0,0,0,0,2
3877,0,4,33,0,8,1,0,0,1,2
3878,0,1,4,0,4,0,4,0,0,3
3879,0,1,2,1,2,0,0,1,0,0
3880,0,3,20,0,6,1,0,0,0,2
3881,0,2,17,0,8,0,0,0,0,2
3882,0,2,17,0,8,0,0,0,0,2
3883,0,1,4,0,4,0,4,0,0,3
3884,0,1,6,1,6,0,4,2,0,3
3885,0,3,7,0,2,0,0,2,0,0
3886,0,2,17,0,8,0,0,0,0,2
3887,0,2,14,0,7,0,0,0,0,2
3888,0,1,4,0,4,0,4,0,0,3
3889,0,1,6,1,6,0,4,2,0,3
3890,0,3,7,0,2,0,0,2,0,0
3891,0,6,35,0,5,0,0,2,0,2
3892,0,2,14,0,7,0,0,0,0,2
3893,0,1,4,0,4,0,4,0,0,3
3894,0,1,6,1,6,0,4,2,0,3
3895,1,2,17,0,8,0,0,0,1,0
3896,0,29,198,1,6,11,0,2,1,3
3897,1,2,15,0,7,0,0,0,1,0
3898,0,5,32,1,6,0,0,3,0,3
3899,0,4,27,1,6,0,0,3,0,3
3900,0,9,41,1,4,1,6,3,0,3
3901,1,2,20,0,10,0,0,0,1,2
3902,0,11,75,1,6,2,0,2,1,3
3903,0,11,69,0,6,4,0,1,1,3
3904,0,13,93,1,7,3,0,2,1,3
3905,0,12,65,1,5,4,0,2,1,3
3906,0,7,45,1,6,1,0,2,1,3
3907,0,8,49,1,6,3,0,2,1,3
3908,0,8,55,1,6,2,0,2,0,3
3909,0,12,72,1,6,4,0,2,1,3
3910,0,12,72,1,6,3,0,4,1,3
3911,0,11,77,1,7,2,0,2,1,3
3912,0,5,32,1,6,0,0,2,0,3
3913,0,4,26,1,6,1,0,3,0,3
3914,1,2,16,0,8,0,0,0,1,0
3915,0,5,32,0,6,1,0,2,0,3
3916,0,6,42,1,7,1,0,5,0,3
3917,0,6,36,1,6,1,1,3,0,3
3918,1,2,13,0,6,0,0,0,1,0
3919,0,5,41,1,8,1,0,2,1,3
3920,0,9,59,1,6,4,0,2,1,3
3921,0,10,60,1,6,4,0,2,1,3
3922,0,6,38,1,6,1,0,2,1,3
3923,0,4,20,1,5,1,0,2,1,3
3924,0,3,16,1,5,0,0,2,0,3
3925,1,1,7,0,7,0,0,0,0,0
3926,0,4,30,1,7,0,0,3,0,3
3927,0,4,28,1,7,0,0,3,0,3
3928,0,4,26,1,6,0,0,2,0,3
3929,1,1,11,0,11,0,0,0,1,0
3930,0,19,104,1,5,12,0,2,1,3
3931,0,2,14,1,7,0,0,2,0,2
3932,0,5,36,1,7,0,8,4,1,2
3933,1,2,16,1,8,0,0,1,1,0
3934,1,2,28,1,14,0,0,1,1,0
3935,1,2,27,1,13,0,0,1,1,0
3936,1,2,21,1,10,0,0,1,0,0
3937,0,3,20,0,6,0,0,1,1,2
3938,0,4,35,0,8,0,0,1,1,2
3939,0,5,28,0,5,0,0,6,0,2
3940,0,2,19,1,9,0,0,1,0,2
3941,0,3,23,0,7,0,10,2,0,2
3942,0,3,16,0,5,0,6,1,0,2
3943,0,2,29,0,14,0,0,5,0,2
3944,1,2,17,1,8,0,0,1,1,0
3945,0,14,80,0,5,7,0,0,1,2
3946,0,15,82,0,5,10,0,1,1,1
3947,0,6,31,1,5,4,0,1,1,1
3948,0,9,68,0,7,2,0,2,1,2
3949,0,4,18,1,4,2,1,1,0,1
3950,0,10,71,1,7,1,0,8,0,3
3951,0,3,23,1,7,1,4,2,0,1
3952,0,12,73,0,6,3,0,8,0,3
3953,0,3,14,1,4,1,4,1,1,1
3954,0,12,67,1,5,3,4,4,0,3
3955,0,12,65,1,5,3,4,4,0,3
3956,0,4,17,1,4,1,0,3,0,3
3957,0,5,43,1,8,0,0,3,0,0
3958,0,2,6,1,3,0,0,2,0,0
3959,0,1,28,0,28,0,0,4,0,1
3960,0,3,20,1,6,0,0,1,1,0
3961,0,1,8,1,8,0,0,1,0,0
3962,1,1,7,1,7,0,0,1,1,0
3963,1,2,17,1,8,0,0,1,1,0
3964,0,1,11,1,11,0,0,1,0,0
3965,0,8,49,1,6,1,8,5,1,3
3966,0,2,9,0,4,0,0,1,0,3
3967,0,2,9,0,4,0,0,1,0,3
3968,0,2,10,0,5,0,0,1,0,3
3969,1,3,19,0,6,0,0,1,1,3
3970,1,3,19,0,6,0,0,1,1,3
3971,0,3,18,0,6,0,0,1,0,3
3972,1,3,19,0,6,0,0,1,1,3
3973,0,6,28,0,4,0,0,4,1,3
3974,0,7,35,0,5,0,0,4,1,3
3975,0,7,37,0,5,1,0,2,1,3
3976,0,5,28,0,5,0,0,2,1,3
3977,0,5,25,0,5,2,0,0,0,2
3978,0,6,30,0,5,0,0,12,1,2
3979,0,4,34,1,8,0,0,13,0,2
3980,1,2,16,0,8,0,0,0,1,0
3981,0,10,74,1,7,0,4,5,0,2
3982,0,6,43,1,7,0,0,4,0,2
3983,0,1,13,0,13,0,6,1,0,2
3984,0,1,14,0,14,0,10,1,0,2
3985,0,1,23,0,23,0,0,3,0,2
3986,1,2,17,1,8,0,0,1,1,0
3987,1,2,17,1,8,0,0,1,1,2
3988,0,15,106,1,7,5,0,1,1,2
3989,0,3,14,0,4,0,0,2,0,2
3990,0,7,28,0,4,1,6,2,1,2
3991,0,3,38,0,12,0,0,4,1,2
3992,0,3,15,0,5,0,0,2,0,2
3993,1,2,20,1,10,0,0,1,1,0
3994,0,2,5,0,2,1,0,0,0,2
3995,0,1,4,0,4,0,0,0,0,0
3996,0,2,17,0,8,0,0,1,0,0
3997,0,1,9,0,9,0,0,0,0,0
3998,0,1,4,0,4,0,0,0,0,0
3999,0,2,5,1,2,0,0,1,0,0
4000,0,1,5,0,5,0,0,0,0,0
4001,0,1,1,0,1,0,1,0,0,3
4002,0,1,7,0,7,0,6,1,0,3
4003,0,1,6,0,6,0,0,0,0,0
4004,0,2,15,0,7,0,0,0,0,2
4005,0,2,8,1,4,0,0,2,0,2
4006,0,1,2,0,2,0,2,0,0,3
4007,0,1,6,0,6,0,0,0,0,0
4008,0,1,1,0,1,0,1,0,0,3
4009,0,1,7,0,7,0,6,1,0,3
4010,0,1,6,0,6,0,0,0,0,0
4011,0,2,18,0,9,0,0,0,0,2
4012,0,1,6,1,6,0,0,3,0,0
4013,0,1,2,0,2,0,2,0,0,3
4014,0,1,6,0,6,0,0,0,0,0
4015,0,1,1,0,1,0,1,0,0,3
4016,0,1,7,0,7,0,6,1,0,3
4017,0,1,6,0,6,0,0,0,0,0
4018,0,2,15,0,7,0,0,0,0,2
4019,0,1,5,0,5,0,0,2,0,0
4020,0,1,5,0,5,0,4,1,0,3
4021,0,1,6,0,6,0,0,0,0,0
4022,1,3,23,1,7,0,0,1,0,0
4023,0,12,72,1,6,2,2,13,1,2
4024,0,5,41,0,8,1,0,0,1,2
4025,1,2,16,1,8,0,0,1,1,2
4026,0,18,94,0,5,3,10,1,0,3
4027,0,20,107,1,5,4,11,2,1,3
4028,0,16,80,1,5,3,10,2,0,3
4029,1,1,13,1,13,0,0,1,1,0
4030,0,13,75,0,5,6,1,1,0,3
4031,0,4,22,1,5,1,0,1,0,3
4032,0,18,102,1,5,9,1,2,1,3
4033,0,3,22,0,7,0,0,1,1,0
4034,0,2,15,0,7,0,0,1,0,0
4035,0,6,42,0,7,0,0,2,0,2
4036,1,1,12,1,12,0,0,1,1,0
4037,0,27,156,1,5,16,0,2,1,2
4038,1,2,6,1,3,0,0,1,1,0
4039,0,7,32,1,4,0,0,3,0,2
4040,0,2,19,0,9,0,0,0,0,0
4041,0,7,71,0,10,0,22,8,0,2
4042,1,3,18,1,6,0,0,1,1,0
4043,1,15,91,0,6,4,1,4,1,2
4044,0,15,99,0,6,6,0,0,1,1
4045,0,10,94,0,9,1,0,3,1,3
4046,0,12,93,0,7,5,0,0,1,1
4047,0,2,16,1,8,0,0,1,0,1
4048,1,2,13,1,6,0,0,1,1,0
4049,0,6,43,0,7,2,0,0,1,2
4050,0,6,43,0,7,0,0,0,0,2
4051,0,1,6,0,6,0,0,1,0,2
4052,0,3,16,0,5,1,4,1,0,2
4053,0,6,43,1,7,0,0,1,0,2
4054,0,1,6,0,6,0,0,1,0,2
4055,0,4,22,0,5,1,8,1,0,2
4056,0,7,43,0,6,0,0,1,0,2
4057,0,1,4,0,4,0,0,1,0,3
4058,0,6,28,0,4,1,10,1,0,2
4059,0,8,36,1,4,0,0,3,0,2
4060,0,1,3,0,3,0,0,0,0,2
4061,0,3,20,0,6,1,8,2,0,2
4062,0,3,16,0,5,0,0,0,0,2
4063,0,2,19,0,9,0,0,0,1,2
4064,0,2,6,0,3,0,1,0,0,3
4065,0,1,17,1,17,0,0,1,1,2
4066,0,2,14,1,7,0,0,2,0,2
4067,0,11,79,0,7,6,0,3,0,3
4068,0,3,31,1,10,0,0,3,1,3
4069,0,13,82,0,6,4,0,2,1,3
4070,0,2,17,1,8,0,0,1,0,1
4071,0,10,74,1,7,1,0,4,1,3
4072,0,10,81,1,8,2,0,3,1,3
4073,0,9,71,0,7,1,0,1,0,3
4074,0,9,61,1,6,4,0,1,0,1
4075,0,11,83,0,7,4,0,1,1,3
4076,0,11,79,0,7,3,0,2,0,1
4077,0,11,64,1,5,3,0,2,1,3
4078,0,8,62,1,7,2,0,3,0,3
4079,0,12,74,0,6,5,0,2,1,3
4080,0,1,11,1,11,0,0,1,1,1
4081,0,9,57,1,6,2,0,2,1,3
4082,0,7,44,1,6,2,0,2,1,3
4083,0,11,72,0,6,3,0,1,1,3
4084,0,5,37,0,7,1,0,1,0,3
4085,0,13,80,0,6,3,0,3,1,3
4086,0,9,48,1,5,5,0,2,1,1
4087,0,7,55,1,7,2,0,3,0,3
4088,0,9,60,1,6,4,0,2,0,3
4089,0,9,56,0,6,3,0,1,1,3
4090,0,9,60,1,6,3,0,2,1,3
4091,0,9,56,0,6,3,0,2,0,3
4092,0,12,79,0,6,5,0,2,0,3
4093,0,2,14,1,7,1,0,1,0,1
4094,0,4,23,1,5,0,0,3,0,2
4095,0,12,75,0,6,4,0,1,1,3
4096,0,4,25,1,6,2,0,2,1,3
4097,0,10,78,1,7,1,0,6,1,3
4098,0,11,76,1,6,4,0,2,1,1
4099,0,12,81,1,6,4,0,2,1,3
4100,0,13,77,0,5,7,0,1,1,3
4101,0,3,21,1,7,1,0,1,1,1
